id,book_title,category,raw_price,rating,instock,UPC,link,image_url,image_path
watchmen_579,Watchmen,Add a comment,£58.05,4,9,d1848064c54e01c7,https://books.toscrape.com/catalogue/watchmen_579/index.html,https://books.toscrape.com/media/cache/a0/76/a07621adcf3e13b4d3bcdc0474ab2098.jpg,
a-heros-curse-the-unseen-chronicles-1_557,A Hero's Curse (The Unseen Chronicles #1),Add a comment,£50.49,3,9,c181ca8eabe7d18c,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,https://books.toscrape.com/media/cache/f5/02/f502c42183ea69987a796d2e396b2bab.jpg,
23-degrees-south-a-tropical-tale-of-changing-whether_556,23 Degrees South: A Tropical Tale of Changing Whether...,Add a comment,£35.79,2,9,61cf7eb9d2cd8bb0,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,https://books.toscrape.com/media/cache/41/d7/41d75d4206b13bf107e86fa41f21afff.jpg,
the-glass-castle_496,The Glass Castle,Add a comment,£16.24,1,7,47f4fd3e8e1dac05,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,https://books.toscrape.com/media/cache/38/03/3803cd158a57e03763dc2200f81eba65.jpg,
the-drowning-girls_494,The Drowning Girls,Add a comment,£35.67,3,7,7a10353c9c54cf7c,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,https://books.toscrape.com/media/cache/8f/83/8f83b65ba6a734aa7f40675b74a17c21.jpg,
team-of-rivals-the-political-genius-of-abraham-lincoln_488,Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,£20.12,5,7,ba047a636b7d3793,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,https://books.toscrape.com/media/cache/be/22/be229bc9bc4655c7cb2c906998d5ef2e.jpg,
john-adams_472,John Adams,Add a comment,£57.43,4,7,68407606544d6f22,https://books.toscrape.com/catalogue/john-adams_472/index.html,https://books.toscrape.com/media/cache/fd/5f/fd5f36fce14114f5b982e1e69d9a2f69.jpg,
good-in-bed-cannie-shapiro-1_469,Good in Bed (Cannie Shapiro #1),Add a comment,£37.05,5,7,c00bc29a678a6efb,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,https://books.toscrape.com/media/cache/a5/7a/a57a35a22d7a06fa9987121e4883e4de.jpg,
the-joy-of-cooking_449,The Joy of Cooking,Add a comment,£43.27,4,6,d326e189b1210916,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,https://books.toscrape.com/media/cache/2c/81/2c8137d1d0a3ebb2f74d7abf45916606.jpg,
the-golden-compass-his-dark-materials-1_445,The Golden Compass (His Dark Materials #1),Add a comment,£18.77,1,6,d33824cb93ecab6f,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,https://books.toscrape.com/media/cache/a5/13/a513b65a8f7696c8aec48a607f7f90d3.jpg,
the-god-delusion_444,The God Delusion,Add a comment,£46.85,3,6,2bc80eba94950873,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,https://books.toscrape.com/media/cache/30/35/3035b6c5dc0a48a83fbe84eb37e76f10.jpg,
pride-and-prejudice_437,Pride and Prejudice,Add a comment,£19.27,4,6,720c36b2bee4692e,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,https://books.toscrape.com/media/cache/6a/87/6a8706826789aa47fbbb8a2459b4c616.jpg,
mere-christianity_435,Mere Christianity,Add a comment,£48.51,3,6,f38f37ed934d84b2,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,https://books.toscrape.com/media/cache/d7/ce/d7ce17649c77c9addfcf265012d0436e.jpg,
fun-home-a-family-tragicomic_428,Fun Home: A Family Tragicomic,Add a comment,£56.59,4,6,56a34d0cec11d6b0,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,https://books.toscrape.com/media/cache/48/c1/48c15c510ce0089db10a4f5f9fce7ecd.jpg,
the-raven-king-the-raven-cycle-4_412,The Raven King (The Raven Cycle #4),Add a comment,£30.57,2,5,2e4fc5eacceec12c,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,https://books.toscrape.com/media/cache/2f/7f/2f7f108c7b56c6adac8510eb43ff4f79.jpg,
find-her-detective-dd-warren-8_373,Find Her (Detective D.D. Warren #8),Add a comment,£22.37,1,5,b28c7d07afa7063b,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,https://books.toscrape.com/media/cache/48/4d/484d8afc2cf8b77a45fa4fec0a5e7b89.jpg,
evicted-poverty-and-profit-in-the-american-city_372,Evicted: Poverty and Profit in the American City,Add a comment,£42.27,1,5,75cc85cdbe9ad46b,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,https://books.toscrape.com/media/cache/db/27/db27a90497bcb1b1d8e59dec06264256.jpg,
a-game-of-thrones-a-song-of-ice-and-fire-1_358,A Game of Thrones (A Song of Ice and Fire #1),Add a comment,£46.42,2,5,03cbb67c0f990d87,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,https://books.toscrape.com/media/cache/37/09/3709ede7460008ec539deb7cd44b688e.jpg,
a-clash-of-kings-a-song-of-ice-and-fire-2_356,A Clash of Kings (A Song of Ice and Fire #2),Add a comment,£10.79,3,5,89a89e76f3516357,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,https://books.toscrape.com/media/cache/6d/73/6d739416776a66c258ef0cb35f3eb9e1.jpg,
the-tipping-point-how-little-things-can-make-a-big-difference_284,The Tipping Point: How Little Things Can Make a Big Difference,Add a comment,£10.02,2,3,224fa77d4b248046,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,https://books.toscrape.com/media/cache/ba/ab/baab7240d3d472f4f868ae8b4481365b.jpg,
the-rest-is-noise-listening-to-the-twentieth-century_274,The Rest Is Noise: Listening to the Twentieth Century,Add a comment,£34.77,1,3,e2d47e82c50d41d9,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,https://books.toscrape.com/media/cache/fe/74/fe7494f92b03b9c178cf19a038011f18.jpg,
the-purpose-driven-life-what-on-earth-am-i-here-for_272,The Purpose Driven Life: What on Earth Am I Here for?,Add a comment,£37.19,3,3,0e7beedf0ee9380c,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,https://books.toscrape.com/media/cache/e8/67/e867d03f2a94d84ff1be5800a34b9a95.jpg,
the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Add a comment,£47.80,3,3,a8b0ea6490bc818f,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,https://books.toscrape.com/media/cache/f4/00/f4000d1f2348894ec00679674a5b5d4f.jpg,
the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,£57.48,1,3,8f5d16a5a9bd58b2,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,https://books.toscrape.com/media/cache/fb/c5/fbc5ed73ca9452af655115c7bd006e83.jpg,
the-end-of-faith-religion-terror-and-the-future-of-reason_246,"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,£22.13,4,3,b3f2bc2cefb35f05,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,https://books.toscrape.com/media/cache/69/97/69978f609f9c1cb470ce1aa0774cf9d1.jpg,
the-complete-poems_237,The Complete Poems,Add a comment,£41.32,5,3,23707d3ddf14a999,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,https://books.toscrape.com/media/cache/e5/cb/e5cb32b76ae2e45823f1d50446c9ae58.jpg,
the-catcher-in-the-rye_236,The Catcher in the Rye,Add a comment,£24.55,1,3,487449f4f6322f0f,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,https://books.toscrape.com/media/cache/b4/54/b4540e3eb2e980d0c2b45c5c4432f28b.jpg,
the-case-for-christ-cases-for-christianity_234,The Case for Christ (Cases for Christianity),Add a comment,£47.84,1,3,970bd3316219e7dc,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,https://books.toscrape.com/media/cache/fc/42/fc42d56ac8d3ee46bfea880d0cf46a5e.jpg,
the-blind-side-evolution-of-a-game_231,The Blind Side: Evolution of a Game,Add a comment,£53.71,5,3,cd3dcd83bb002e78,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,https://books.toscrape.com/media/cache/a2/2a/a22a10fdc420dce290c7c85dde23f093.jpg,
seven-days-in-the-art-world_220,Seven Days in the Art World,Add a comment,£52.33,2,3,07806456878931bc,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,https://books.toscrape.com/media/cache/92/2f/922f6fcd3282a0da76cc14fc13ae2411.jpg,
sarahs-key_217,Sarah's Key,Add a comment,£46.29,1,3,5b2cd5b31a510848,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,https://books.toscrape.com/media/cache/36/94/3694ded38770738af6a6959636124331.jpg,
rogue-lawyer-rogue-lawyer-1_214,Rogue Lawyer (Rogue Lawyer #1),Add a comment,£50.11,3,3,b4f5672f68ec3a83,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,https://books.toscrape.com/media/cache/2d/d0/2dd096d0fa0af96560c16aeffea83d4a.jpg,
manuscript-found-in-accra_192,Manuscript Found in Accra,Add a comment,£34.98,2,3,546da23278482b0a,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,https://books.toscrape.com/media/cache/d9/54/d9540861f39f0b181b3fb13d57025f0c.jpg,
fire-bound-sea-havensisters-of-the-heart-5_157,Fire Bound (Sea Haven/Sisters of the Heart #5),Add a comment,£21.28,4,3,2ed3a794a70aa85f,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,https://books.toscrape.com/media/cache/33/fb/33fba23401f34bd8cd5287f5ca640502.jpg,
cosmos_141,Cosmos,Add a comment,£36.17,2,3,dbe33cf29ef1623d,https://books.toscrape.com/catalogue/cosmos_141/index.html,https://books.toscrape.com/media/cache/e9/6e/e96eeedd915f4af106df0977404a0b8f.jpg,
girlboss_113,#GIRLBOSS,Add a comment,£50.96,1,3,165affa7adb5eded,https://books.toscrape.com/catalogue/girlboss_113/index.html,https://books.toscrape.com/media/cache/4d/3a/4d3a9198fd6fd7b66ad7742b37c7f3ac.jpg,
the-sense-of-an-ending_111,The Sense of an Ending,Add a comment,£31.38,3,2,4130678275eb7c8c,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,https://books.toscrape.com/media/cache/c4/d2/c4d2764a45584960ee18de814191e21a.jpg,
the-republic_78,The Republic,Add a comment,£33.78,3,1,0ec9d2b018fb10d8,https://books.toscrape.com/catalogue/the-republic_78/index.html,https://books.toscrape.com/media/cache/ab/bf/abbf443d42de3bad8d145794534934bb.jpg,
the-odyssey_77,The Odyssey,Add a comment,£29.64,3,1,f0512adadffd2480,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,https://books.toscrape.com/media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg,
the-light-of-the-fireflies_71,The Light of the Fireflies,Add a comment,£54.43,1,1,04e43893e32f9d29,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,https://books.toscrape.com/media/cache/94/23/9423f5e8b08195183f7ee002f3b48b33.jpg,
the-iliad_69,The Iliad,Add a comment,£16.16,1,1,86d8bd7afa5b51b3,https://books.toscrape.com/catalogue/the-iliad_69/index.html,https://books.toscrape.com/media/cache/9e/14/9e14dd99b3b2f07f5a43ee2e007c1c26.jpg,
the-communist-manifesto_61,The Communist Manifesto,Add a comment,£14.76,3,1,18b4545a5ed15581,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,https://books.toscrape.com/media/cache/b5/c7/b5c74ed5e387f2c13324e294c4b6412c.jpg,
lord-of-the-flies_30,Lord of the Flies,Add a comment,£24.89,3,1,71a6471bbdac21d9,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,https://books.toscrape.com/media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg,
unicorn-tracks_951,Unicorn Tracks,Fantasy,£18.78,3,16,7ae099f3898e0209,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,https://books.toscrape.com/media/cache/9b/09/9b0935dc936c92900c2dc5d2114da72f.jpg,
saga-volume-6-saga-collected-editions-6_924,"Saga, Volume 6 (Saga (Collected Editions) #6)",Fantasy,£25.02,3,16,c849f0b2f5d6a742,https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html,https://books.toscrape.com/media/cache/4a/99/4a996ae54711cea37e370428b54f8b19.jpg,
princess-between-worlds-wide-awake-princess-5_919,Princess Between Worlds (Wide-Awake Princess #5),Fantasy,£13.34,5,16,0e691eda369f4e09,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,https://books.toscrape.com/media/cache/db/01/db01b38d3200a5faff4ead42791416e4.jpg,
masks-and-shadows_909,Masks and Shadows,Fantasy,£56.40,2,16,fa9610a50a1bf149,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,https://books.toscrape.com/media/cache/05/c4/05c43fe821ae19169c7baa8a54c7e869.jpg,
crown-of-midnight-throne-of-glass-2_888,Crown of Midnight (Throne of Glass #2),Fantasy,£43.29,3,16,7267864328ae8b9d,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,https://books.toscrape.com/media/cache/b7/7d/b77d5e56daa3c22822abf1b8affbaef9.jpg,
avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Fantasy,£28.09,2,16,6d5300b2d8f37e07,https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,https://books.toscrape.com/media/cache/9f/25/9f25ffe4229a32d1368b3dfe248c3343.jpg,
a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874,A Court of Thorns and Roses (A Court of Thorns and Roses #1),Fantasy,£52.37,1,16,01d2001ac1e6f8a3,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,https://books.toscrape.com/media/cache/0a/78/0a78f89fc2dc78b700b494c3510e8920.jpg,
throne-of-glass-throne-of-glass-1_868,Throne of Glass (Throne of Glass #1),Fantasy,£35.07,3,15,590a9cccf7db9f7d,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,https://books.toscrape.com/media/cache/4e/8d/4e8d87d1cb5e876ddb50599a1d1b656e.jpg,
the-glittering-court-the-glittering-court-1_845,The Glittering Court (The Glittering Court #1),Fantasy,£44.28,1,15,2dbb7ec08cdd7f3c,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,https://books.toscrape.com/media/cache/2f/21/2f21c9ffd0962092ce337ecd1b338f5b.jpg,
hollow-city-miss-peregrines-peculiar-children-2_813,Hollow City (Miss Peregrine’s Peculiar Children #2),Fantasy,£42.98,1,15,4ce91d31c1e57c33,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,https://books.toscrape.com/media/cache/4c/fd/4cfd83a011f60d38b140642a441ce01a.jpg,
the-star-touched-queen_764,The Star-Touched Queen,Fantasy,£46.02,5,14,1528279aec1f3dce,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,https://books.toscrape.com/media/cache/ac/1a/ac1a0546d9cdf6cd82ab7712a6c418df.jpg,
the-hidden-oracle-the-trials-of-apollo-1_752,The Hidden Oracle (The Trials of Apollo #1),Fantasy,£52.26,2,14,992974ba6a0536ea,https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,https://books.toscrape.com/media/cache/7c/55/7c550a26f03e12343d0c6b4474b3eb1e.jpg,
the-bane-chronicles-the-bane-chronicles-1-11_746,The Bane Chronicles (The Bane Chronicles #1-11),Fantasy,£44.73,4,14,dc6f688b82e42a5b,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,https://books.toscrape.com/media/cache/e9/fe/e9fed5b725a6badd26ef93175fdc248b.jpg,
island-of-dragons-unwanteds-7_705,Island of Dragons (Unwanteds #7),Fantasy,£29.65,1,14,2b52334fab158861,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,https://books.toscrape.com/media/cache/0f/65/0f6563cce3cc893cde20b088f6fd4107.jpg,
demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Fantasy,£37.51,5,14,3c6fe637a0180b01,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,https://books.toscrape.com/media/cache/b7/d5/b7d558f31dc9803aeb6c76009fdea5bc.jpg,
city-of-glass-the-mortal-instruments-3_678,City of Glass (The Mortal Instruments #3),Fantasy,£56.02,4,14,966ebb738e0f9d9b,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,https://books.toscrape.com/media/cache/10/66/106624e3f3bf865390255be16dfb71d8.jpg,
searching-for-meaning-in-gailana_648,Searching for Meaning in Gailana,Fantasy,£38.73,1,13,2f0213137a80d485,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,https://books.toscrape.com/media/cache/9e/b4/9eb4396139c421fc9f832011c68adb2c.jpg,
the-star-touched-queen_642,The Star-Touched Queen,Fantasy,£32.30,5,12,4a7a25be293ad678,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,https://books.toscrape.com/media/cache/dc/57/dc57f908a0a2e130a5c065893a9005dd.jpg,
a-shard-of-ice-the-black-symphony-saga-1_558,A Shard of Ice (The Black Symphony Saga #1),Fantasy,£56.63,3,9,63d5f1651880dcea,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,https://books.toscrape.com/media/cache/9d/9b/9d9bf1a3155fb3736d2fe12799dcca95.jpg,
kings-folly-the-kinsman-chronicles-1_473,King's Folly (The Kinsman Chronicles #1),Fantasy,£39.61,5,7,4c82371b8cd02d4d,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,https://books.toscrape.com/media/cache/fc/17/fc17b4149d87d9ee714dde082ede0ee9.jpg,
every-heart-a-doorway-every-heart-a-doorway-1_465,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,£12.16,5,7,4fa75fc6829431ca,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,https://books.toscrape.com/media/cache/b8/d7/b8d7eab895dac4551905c5f85849bb32.jpg,
a-gathering-of-shadows-shades-of-magic-2_456,A Gathering of Shadows (Shades of Magic #2),Fantasy,£44.81,4,7,d1378a0ad06ff979,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,https://books.toscrape.com/media/cache/c3/1a/c31af6fddfa452d9d746a599f35dcc01.jpg,
